"","gene","Cluster","membership","timepoint","z"
"38162","317761","cluster[genes]~3",0.999721081447483,"p2",-0.996776939189771
"38163","317762","cluster[genes]~2",0.387077438296929,"p2",-1.41901456020103
"38164","319089","cluster[genes]~2",0.744190172929334,"p2",-1.1501996923607
"38165","319103","cluster[genes]~6",0.444654779692247,"p2",0.809513727303803
"38166","3196","cluster[genes]~5",0.984652064509838,"p2",-0.834385777469883
"38167","3198","cluster[genes]~5",0.768571911985137,"p2",-0.834819607697386
"38168","3199","cluster[genes]~5",0.994543498852095,"p2",-0.514401687607133
"38169","3200","cluster[genes]~5",0.77594264786137,"p2",0.206122816115381
"38170","3208","cluster[genes]~3",0.997143908343832,"p2",-1.15444376401607
"38171","3211","cluster[genes]~5",0.961289217280542,"p2",-0.751614068809358
"38172","3212","cluster[genes]~5",0.997350962285295,"p2",-0.441922850961718
"38173","3213","cluster[genes]~4",0.999356595390826,"p2",0.982241708024354
"38174","3214","cluster[genes]~5",0.998741916760641,"p2",-0.267403913519371
"38175","3215","cluster[genes]~5",0.762683616253792,"p2",0.221293257312288
"38176","3216","cluster[genes]~5",0.999669671146491,"p2",-0.382275380104938
"38177","3217","cluster[genes]~6",0.988234813335837,"p2",1.46611503954358
"38178","3219","cluster[genes]~5",0.733504074959406,"p2",0.210204127641449
"38179","3221","cluster[genes]~5",0.999095383055696,"p2",-0.381142147685174
"38180","3225","cluster[genes]~4",0.936070654131227,"p2",0.669784781438824
"38181","3232","cluster[genes]~1",0.81863182356185,"p2",-0.518005530163053
"38182","3237","cluster[genes]~5",0.71545540180835,"p2",-0.154534908712397
"38183","3238","cluster[genes]~4",0.773071376468919,"p2",0.71309063317447
"38184","3241","cluster[genes]~6",0.672815670656619,"p2",1.36117761963294
"38185","3242","cluster[genes]~6",0.773006533325939,"p2",1.21086112001984
"38186","3248","cluster[genes]~5",0.96514498253889,"p2",-0.157221815055172
"38187","3249","cluster[genes]~3",0.816710530200341,"p2",-0.906545517526042
"38188","326624","cluster[genes]~3",0.979493195809716,"p2",-0.817012648933972
"38189","326625","cluster[genes]~6",0.822315355659677,"p2",1.39876520489931
"38190","3269","cluster[genes]~5",0.383330923439813,"p2",-0.640595920811847
"38191","3274","cluster[genes]~6",0.962654345409347,"p2",1.39564836647741
"38192","3280","cluster[genes]~3",0.922028135157523,"p2",-0.923296496253919
"38193","3281","cluster[genes]~6",0.980298466236632,"p2",1.45754741770003
"38194","329","cluster[genes]~6",0.996208223029301,"p2",1.48237029837103
"38195","3290","cluster[genes]~4",0.998724095967226,"p2",0.919357516639029
"38196","3291","cluster[genes]~2",0.992795054378303,"p2",-1.06251674980074
"38197","3294","cluster[genes]~5",0.313502754177254,"p2",0.261694085855029
"38198","33","cluster[genes]~4",0.99907614106698,"p2",1.06251858095602
"38199","3306","cluster[genes]~2",0.485948423773897,"p2",-0.105103666195707
"38200","3309","cluster[genes]~6",0.998726944607477,"p2",1.48242913357352
"38201","3315","cluster[genes]~6",0.995306163468527,"p2",1.47938669603433
"38202","3316","cluster[genes]~2",0.993355318765114,"p2",-1.06764562017797
"38203","333929","cluster[genes]~3",0.984184112841302,"p2",-1.04846311584248
"38204","334","cluster[genes]~6",0.670913091343982,"p2",1.04695631818471
"38205","3340","cluster[genes]~6",0.916307189272925,"p2",1.41696260334017
"38206","335","cluster[genes]~5",0.980676561972563,"p2",-0.607481130937301
"38207","3351","cluster[genes]~6",0.999677596751823,"p2",1.48818278546139
"38208","3352","cluster[genes]~3",0.998989511415125,"p2",-1.01416058893767
"38209","3354","cluster[genes]~6",0.967457525604549,"p2",1.40400129999671
"38210","3355","cluster[genes]~3",0.581516936609313,"p2",-0.00984104101664325
"38211","3356","cluster[genes]~2",0.858477649582169,"p2",-1.00536476158726
"38212","3358","cluster[genes]~3",0.880374435540476,"p2",-1.27654664930686
"38213","3359","cluster[genes]~2",0.967947438943044,"p2",-0.904622645904477
"38214","336","cluster[genes]~5",0.92052699502126,"p2",-0.793105392885441
"38215","3360","cluster[genes]~4",0.829151005297348,"p2",1.15493291285969
"38216","3362","cluster[genes]~3",0.806497705513509,"p2",-0.823307086303039
"38217","3363","cluster[genes]~2",0.897776535237657,"p2",-0.93729204078145
"38218","3371","cluster[genes]~6",0.995366481085671,"p2",1.4899268543837
"38219","3373","cluster[genes]~3",0.644652223645559,"p2",-1.07243699183281
"38220","337873","cluster[genes]~6",0.756615557603621,"p2",1.22723780305506
"38221","337875","cluster[genes]~1",0.590377767052076,"p2",0.0690914604739333
"38222","337876","cluster[genes]~4",0.958436624147043,"p2",1.11067954243153
"38223","338","cluster[genes]~2",0.657405646143278,"p2",-1.373077182562
"38224","338069","cluster[genes]~4",0.930683170393261,"p2",1.21573443069477
"38225","3382","cluster[genes]~3",0.999874478854886,"p2",-1.03098984803883
"38226","3383","cluster[genes]~6",0.990029057443712,"p2",1.44997990075305
"38227","338323","cluster[genes]~2",0.797912560342263,"p2",-1.38924354084787
"38228","338382","cluster[genes]~5",0.999051154670227,"p2",-0.425419717139303
"38229","338391","cluster[genes]~2",0.497944694742246,"p2",-0.304466316414171
"38230","3384","cluster[genes]~5",0.698826854417253,"p2",0.215624047874249
"38231","338428","cluster[genes]~6",0.322377305266167,"p2",0.683149935282181
"38232","338440","cluster[genes]~3",0.556445585157892,"p2",-0.624015361248879
"38233","3385","cluster[genes]~4",0.656713345191898,"p2",1.28284232178783
"38234","338557","cluster[genes]~6",0.636858277008253,"p2",1.0545090341666
"38235","338596","cluster[genes]~3",0.959275316404019,"p2",-0.829785762205975
"38236","3386","cluster[genes]~3",0.973741825973921,"p2",-1.14193192537318
"38237","338694","cluster[genes]~6",0.92747348289071,"p2",1.42373864369284
"38238","338739","cluster[genes]~3",0.561155909839595,"p2",-1.07252654865944
"38239","338758","cluster[genes]~2",0.351784458744423,"p2",-1.44742465793385
"38240","338761","cluster[genes]~1",0.921789458128679,"p2",-0.589467036413756
"38241","338773","cluster[genes]~6",0.827341940078372,"p2",1.39435640718032
"38242","338797","cluster[genes]~5",0.730416796650844,"p2",-0.80343085314053
"38243","338799","cluster[genes]~1",0.862642205362526,"p2",-0.673884484026916
"38244","338872","cluster[genes]~6",0.656022376240613,"p2",1.05976359665722
"38245","338917","cluster[genes]~2",0.9513627802777,"p2",-0.777374014827393
"38246","339145","cluster[genes]~2",0.914645790428159,"p2",-1.00057266527215
"38247","339166","cluster[genes]~1",0.466663803107656,"p2",-1.47084934320549
"38248","339175","cluster[genes]~2",0.925634461666005,"p2",-1.31482988606489
"38249","339184","cluster[genes]~3",0.872245692773269,"p2",-1.00416380318286
"38250","339192","cluster[genes]~3",0.97139240849055,"p2",-0.860297589913274
"38251","339260","cluster[genes]~4",0.489323575806862,"p2",0.47472528000519
"38252","339302","cluster[genes]~2",0.81975771452828,"p2",-0.70364638034008
"38253","339366","cluster[genes]~3",0.632273176113903,"p2",-0.617953129927563
"38254","3394","cluster[genes]~3",0.999711786217153,"p2",-1.06380105410093
"38255","339400","cluster[genes]~4",0.75339947074138,"p2",1.27258137599643
"38256","339456","cluster[genes]~3",0.999841108883157,"p2",-1.00665776804917
"38257","339479","cluster[genes]~4",0.792164367355216,"p2",0.844096994635589
"38258","339483","cluster[genes]~3",0.998419265435023,"p2",-1.09329462252567
"38259","339488","cluster[genes]~4",0.82370537434588,"p2",1.29764336805704
"38260","339500","cluster[genes]~2",0.61354218401818,"p2",-1.29733513229176
"38261","339505","cluster[genes]~5",0.967483555465865,"p2",-0.656154321707616
"38262","339524","cluster[genes]~4",0.529459706590526,"p2",1.21430253927455
"38263","339535","cluster[genes]~6",0.962837185599091,"p2",1.41549035632594
"38264","339593","cluster[genes]~5",0.906715296055645,"p2",-0.0118635759672789
"38265","339674","cluster[genes]~6",0.411966732800194,"p2",0.95176125723076
"38266","3397","cluster[genes]~6",0.999255472998719,"p2",1.4884226259899
"38267","339742","cluster[genes]~3",0.895309045525404,"p2",-0.500718149292031
"38268","339751","cluster[genes]~3",0.749705479856616,"p2",-0.689857370179954
"38269","339768","cluster[genes]~3",0.916899321128751,"p2",-1.08112776045622
"38270","339788","cluster[genes]~4",0.745182180432837,"p2",1.01994833782322
"38271","339789","cluster[genes]~5",0.997966889919481,"p2",-0.587118253273619
"38272","3398","cluster[genes]~3",0.989687033639921,"p2",-1.07106023375178
"38273","339829","cluster[genes]~3",0.948212713223803,"p2",-0.847312190274724
"38274","339855","cluster[genes]~1",0.967629172557416,"p2",-1.19795513441671
"38275","339894","cluster[genes]~4",0.958725408978464,"p2",0.956484786830239
"38276","339896","cluster[genes]~4",0.998102555208413,"p2",0.897244372318375
"38277","339965","cluster[genes]~1",0.881638943368118,"p2",-0.612739567691392
"38278","339983","cluster[genes]~3",0.562013263824117,"p2",-1.29808536545975
"38279","3400","cluster[genes]~2",0.640411449684184,"p2",-1.49047224304687
"38280","340024","cluster[genes]~5",0.9802278252633,"p2",-0.0498912106603301
"38281","340037","cluster[genes]~6",0.986655715806921,"p2",1.45451226219259
"38282","340075","cluster[genes]~6",0.98873455386914,"p2",1.47229568646474
"38283","340120","cluster[genes]~3",0.99942912796975,"p2",-1.10265660236447
"38284","340152","cluster[genes]~4",0.736929868588487,"p2",1.31866341191107
"38285","340156","cluster[genes]~4",0.953900538717342,"p2",0.686175586023691
"38286","340204","cluster[genes]~4",0.99368420569977,"p2",1.16775823557196
"38287","340252","cluster[genes]~3",0.999117228620381,"p2",-1.09968558991707
"38288","340260","cluster[genes]~5",0.856311774495253,"p2",-0.79664682084513
"38289","340267","cluster[genes]~5",0.971629597920353,"p2",-0.0169946342783596
"38290","340273","cluster[genes]~5",0.92806632343276,"p2",-0.740253574546119
"38291","340277","cluster[genes]~3",0.998798973890058,"p2",-1.05433847946075
"38292","340348","cluster[genes]~3",0.995498894270582,"p2",-1.02869742889364
"38293","340419","cluster[genes]~1",0.46977681153425,"p2",-1.2207637289776
"38294","340485","cluster[genes]~1",0.365716444117417,"p2",-1.37314617331825
"38295","340512","cluster[genes]~2",0.450450221290391,"p2",0.272413190130048
"38296","340526","cluster[genes]~6",0.669419834123752,"p2",1.33936068964848
"38297","340527","cluster[genes]~6",0.815830683449561,"p2",1.36570318065068
"38298","340533","cluster[genes]~2",0.539982379703023,"p2",-1.49824302923411
"38299","340542","cluster[genes]~3",0.957671811424002,"p2",-1.23689250691145
"38300","340543","cluster[genes]~3",0.720221481522657,"p2",-1.3758198302663
"38301","340554","cluster[genes]~2",0.542429733606978,"p2",-1.32915234418483
"38302","340562","cluster[genes]~6",0.96312681172874,"p2",1.43992815209703
"38303","340578","cluster[genes]~2",0.663751358810916,"p2",-1.48862619336439
"38304","340595","cluster[genes]~1",0.779900759902244,"p2",-0.596812769649297
"38305","340596","cluster[genes]~3",0.991966619840965,"p2",-0.964549841984187
"38306","340665","cluster[genes]~3",0.886782741879087,"p2",-1.15161941543076
"38307","340706","cluster[genes]~1",0.605973987009612,"p2",-1.33408336561732
"38308","340990","cluster[genes]~3",0.833546956372214,"p2",-1.15365591813415
"38309","341","cluster[genes]~1",0.700560463371697,"p2",-1.37505912039654
"38310","341019","cluster[genes]~3",0.721894960607173,"p2",-1.38266448282933
"38311","341056","cluster[genes]~6",0.927128470986598,"p2",1.37873170855143
"38312","341359","cluster[genes]~3",0.999239674072773,"p2",-1.00066712976657
"38313","341405","cluster[genes]~1",0.49412130079243,"p2",-0.441786047338569
"38314","341676","cluster[genes]~5",0.977690010556032,"p2",-0.0401445166036339
"38315","341880","cluster[genes]~2",0.970161262913561,"p2",-1.08953034710205
"38316","341883","cluster[genes]~5",0.803282635635893,"p2",-1.14734562392459
"38317","3419","cluster[genes]~4",0.996034251557913,"p2",1.14193172354549
"38318","342035","cluster[genes]~4",0.481168713555892,"p2",0.391098981508246
"38319","342125","cluster[genes]~5",0.593520575230852,"p2",0.277102307785388
"38320","3422","cluster[genes]~4",0.96390686358274,"p2",1.22301400569044
"38321","342346","cluster[genes]~3",0.86686723893651,"p2",-0.374690960891636
"38322","342371","cluster[genes]~4",0.669832246186891,"p2",1.2372471358915
"38323","342372","cluster[genes]~4",0.99489048625951,"p2",0.85455241884726
"38324","342510","cluster[genes]~5",0.998451856978472,"p2",-0.252650349699268
"38325","342527","cluster[genes]~3",0.999884097979527,"p2",-1.0389557386815
"38326","342666","cluster[genes]~4",0.947188464586845,"p2",1.24333669279404
"38327","342667","cluster[genes]~3",0.526196351968247,"p2",-1.06613524618712
"38328","3428","cluster[genes]~6",0.994703304291841,"p2",1.48792367853648
"38329","342850","cluster[genes]~4",0.883069662428408,"p2",0.665999943539371
"38330","342865","cluster[genes]~3",0.989942936781682,"p2",-1.19755157026098
"38331","342892","cluster[genes]~2",0.611170869815388,"p2",-1.14130723955222
"38332","342897","cluster[genes]~2",0.836472699658975,"p2",-0.914824613056809
"38333","342918","cluster[genes]~3",0.992912249969449,"p2",-1.17946628020068
"38334","342926","cluster[genes]~3",0.999824880219546,"p2",-1.0646431205831
"38335","3430","cluster[genes]~3",0.926355507389104,"p2",-0.648618809926283
"38336","343035","cluster[genes]~2",0.982230654294075,"p2",-1.23407103947238
"38337","343052","cluster[genes]~5",0.888563336414371,"p2",-0.985004945634023
"38338","343066","cluster[genes]~6",0.782209238648748,"p2",1.24677852330801
"38339","3431","cluster[genes]~6",0.999478430706737,"p2",1.48485812700425
"38340","3433","cluster[genes]~4",0.791823621611413,"p2",0.965043725747197
"38341","3434","cluster[genes]~2",0.991494646008605,"p2",-0.943002798713077
"38342","343450","cluster[genes]~3",0.988936961720793,"p2",-1.08890745403367
"38343","343472","cluster[genes]~2",0.409793211391809,"p2",-0.92463596309992
"38344","343578","cluster[genes]~6",0.981402755211169,"p2",1.44894808074441
"38345","343637","cluster[genes]~3",0.999509293135611,"p2",-0.973059983126832
"38346","343641","cluster[genes]~5",0.667845476632014,"p2",0.171110375688087
"38347","3437","cluster[genes]~4",0.98190829145476,"p2",1.20126693110683
"38348","343702","cluster[genes]~5",0.952419511573342,"p2",-0.909912876850642
"38349","343930","cluster[genes]~5",0.912737380945525,"p2",-0.845671321594581
"38350","344","cluster[genes]~4",0.856507723954285,"p2",0.583793709745427
"38351","344148","cluster[genes]~5",0.889781879254979,"p2",-0.287483973533594
"38352","344167","cluster[genes]~3",0.990991432088079,"p2",-1.10592103250032
"38353","344405","cluster[genes]~3",0.992947975659694,"p2",-0.847307903192068
"38354","344558","cluster[genes]~6",0.731759461285965,"p2",1.37603009099299
"38355","344595","cluster[genes]~6",0.984802632230578,"p2",1.44767394246392
"38356","344657","cluster[genes]~5",0.992400576952036,"p2",-0.585551994570706
"38357","344787","cluster[genes]~6",0.846138546677999,"p2",1.39818277744969
"38358","344807","cluster[genes]~4",0.841539558211902,"p2",1.07604843224031
"38359","344875","cluster[genes]~6",0.943675216424969,"p2",1.36418820435324
"38360","345079","cluster[genes]~6",0.633845131896128,"p2",1.03862581132086
"38361","345222","cluster[genes]~5",0.99705438493036,"p2",-0.205993756173298
"38362","345274","cluster[genes]~5",0.852890423095067,"p2",-0.0387413362177231
"38363","345462","cluster[genes]~2",0.501513650021069,"p2",-1.46963776655063
"38364","345557","cluster[genes]~5",0.578593717974523,"p2",-0.965514386214849
"38365","345611","cluster[genes]~1",0.748977183912702,"p2",-0.770335299557026
"38366","345630","cluster[genes]~4",0.945508335848519,"p2",0.826372979178218
"38367","345895","cluster[genes]~2",0.875733897235705,"p2",-1.40762049215977
"38368","346007","cluster[genes]~4",0.989062269102596,"p2",0.784101393757639
"38369","346389","cluster[genes]~3",0.979429420148489,"p2",-0.81121627959878
"38370","346689","cluster[genes]~3",0.998814829198069,"p2",-0.912789519717638
"38371","346702","cluster[genes]~6",0.452076166718065,"p2",1.10236805794429
"38372","347","cluster[genes]~6",0.999477575978354,"p2",1.4853346827105
"38373","347088","cluster[genes]~3",0.577870818745075,"p2",-1.28505033458967
"38374","347252","cluster[genes]~1",0.359899097343077,"p2",-1.41241388936132
"38375","347273","cluster[genes]~5",0.933479785202566,"p2",-0.133615146867823
"38376","347365","cluster[genes]~1",0.911732799395577,"p2",-1.31680409655502
"38377","347454","cluster[genes]~2",0.998176068981036,"p2",-1.10541197672387
"38378","347549","cluster[genes]~2",0.422316784100428,"p2",-1.49788307528705
"38379","347687","cluster[genes]~5",0.949805210814473,"p2",0.0376199870814978
"38380","347688","cluster[genes]~6",0.847950591385002,"p2",1.23146716530105
"38381","347689","cluster[genes]~3",0.995747139642882,"p2",-0.969226927069185
"38382","347730","cluster[genes]~1",0.96465874512298,"p2",-0.913071312847485
"38383","347731","cluster[genes]~5",0.967471855256984,"p2",-0.816870712608695
"38384","347732","cluster[genes]~4",0.738727155884903,"p2",0.689526661836557
"38385","347733","cluster[genes]~3",0.994141282333062,"p2",-1.09514561201856
"38386","347735","cluster[genes]~6",0.999743487110384,"p2",1.49839036483707
"38387","347736","cluster[genes]~2",0.441233606746134,"p2",-1.46121520233326
"38388","3479","cluster[genes]~6",0.77159766325835,"p2",1.35299852772478
"38389","347902","cluster[genes]~6",0.84779233737506,"p2",1.30694990254595
"38390","348","cluster[genes]~3",0.99241239117502,"p2",-0.848021698176252
"38391","348021","cluster[genes]~1",0.825441450082603,"p2",-0.0902438861236684
"38392","348094","cluster[genes]~5",0.990345992563941,"p2",-0.112445842542265
"38393","3481","cluster[genes]~6",0.999348632976837,"p2",1.48318054225338
"38394","348303","cluster[genes]~3",0.8145137934547,"p2",-1.07392844259407
"38395","348378","cluster[genes]~3",0.575490374916286,"p2",-1.29696367100409
"38396","348487","cluster[genes]~3",0.999670355899543,"p2",-1.00882518314601
"38397","3486","cluster[genes]~2",0.858960152038688,"p2",-0.660016048632097
"38398","348645","cluster[genes]~5",0.816355809920482,"p2",0.184874662568271
"38399","3487","cluster[genes]~6",0.737848027012733,"p2",1.37335556579268
"38400","348751","cluster[genes]~5",0.992932420216098,"p2",-0.73316258500857
"38401","3488","cluster[genes]~6",0.390257947618462,"p2",0.715603947219577
"38402","348801","cluster[genes]~1",0.544949013925275,"p2",-1.45115984881233
"38403","348807","cluster[genes]~1",0.53874477698431,"p2",-1.46521976607112
"38404","348808","cluster[genes]~4",0.614559601704198,"p2",0.389134544826293
"38405","3489","cluster[genes]~6",0.999292116142487,"p2",1.4968645421099
"38406","348938","cluster[genes]~6",0.999014019782982,"p2",1.49649711900555
"38407","348980","cluster[genes]~4",0.865462262009925,"p2",1.28790966213879
"38408","3490","cluster[genes]~6",0.999613500295381,"p2",1.49981174902499
"38409","3491","cluster[genes]~6",0.999748488733784,"p2",1.49828109633756
"38410","349149","cluster[genes]~3",0.899362811972384,"p2",-1.11454701927235
"38411","349565","cluster[genes]~6",0.988556936563048,"p2",1.47358420986077
"38412","349667","cluster[genes]~2",0.861254120440726,"p2",-1.15632648419356
"38413","352909","cluster[genes]~2",0.477209923030884,"p2",-1.43036845800186
"38414","352999","cluster[genes]~2",0.719351192460933,"p2",-0.99310832094228
"38415","353091","cluster[genes]~2",0.721951073296967,"p2",-1.44380309260061
"38416","353116","cluster[genes]~4",0.998278011184912,"p2",1.07702578102065
"38417","353149","cluster[genes]~6",0.591901026395524,"p2",1.07872596282061
"38418","353189","cluster[genes]~5",0.766612361435526,"p2",-0.100673819944174
"38419","353267","cluster[genes]~2",0.341821642398964,"p2",0.262088739137111
"38420","353299","cluster[genes]~5",0.999730245925255,"p2",-0.396884310864125
"38421","353322","cluster[genes]~1",0.382344545746335,"p2",-1.48891814094863
"38422","353324","cluster[genes]~3",0.695684043521519,"p2",-0.244428756151014
"38423","353497","cluster[genes]~5",0.99773372670256,"p2",-0.650836083790873
"38424","3547","cluster[genes]~2",0.93315955043279,"p2",-0.812330588106636
"38425","3549","cluster[genes]~5",0.996764660168496,"p2",-0.373990386955008
"38426","355","cluster[genes]~6",0.96760603311215,"p2",1.4419834236833
"38427","3552","cluster[genes]~3",0.999040535427087,"p2",-0.948679390143959
"38428","3554","cluster[genes]~6",0.999563188273734,"p2",1.48844706971196
"38429","3556","cluster[genes]~6",0.99166780754237,"p2",1.47903124128513
"38430","3558","cluster[genes]~4",0.895342054790989,"p2",0.588903401163344
"38431","3559","cluster[genes]~5",0.987874589431838,"p2",-0.270055865739074
"38432","3560","cluster[genes]~6",0.283509002223555,"p2",0.425242793444751
"38433","3566","cluster[genes]~6",0.997988775268354,"p2",1.47184121780509
"38434","3568","cluster[genes]~4",0.555940253795762,"p2",0.350880066237035
"38435","357","cluster[genes]~3",0.997743100282685,"p2",-0.900475215375989
"38436","3570","cluster[genes]~6",0.978673743178048,"p2",1.42983161940304
"38437","3572","cluster[genes]~4",0.976685880248984,"p2",1.18353325775175
"38438","3579","cluster[genes]~4",0.652852352310638,"p2",0.541801758918054
"38439","358","cluster[genes]~6",0.938367340033127,"p2",1.42298324774985
"38440","3587","cluster[genes]~5",0.998410673209667,"p2",-0.582837278026734
"38441","3589","cluster[genes]~6",0.885920266965661,"p2",1.2784757942794
"38442","3590","cluster[genes]~6",0.955222613552431,"p2",1.42610938677478
"38443","3592","cluster[genes]~6",0.968543994713769,"p2",1.44334981610152
"38444","3595","cluster[genes]~3",0.988024958415494,"p2",-1.00099073652691
"38445","3597","cluster[genes]~4",0.583632149892569,"p2",1.33794969992367
"38446","359787","cluster[genes]~2",0.934752847822996,"p2",-0.679196609436399
"38447","359809","cluster[genes]~5",0.686547607327608,"p2",-0.977689093525934
"38448","359948","cluster[genes]~6",0.92163487383881,"p2",1.41817344416266
"38449","360","cluster[genes]~3",0.788552917855912,"p2",-0.707439842047882
"38450","3600","cluster[genes]~5",0.377230904855938,"p2",0.257183707075346
"38451","360030","cluster[genes]~5",0.985972521774053,"p2",-0.817567409418309
"38452","3601","cluster[genes]~4",0.997026335686892,"p2",0.880762621934039
"38453","360200","cluster[genes]~3",0.672288879521367,"p2",-1.02514931197891
"38454","3603","cluster[genes]~5",0.988892979202558,"p2",-0.655306999688083
"38455","3606","cluster[genes]~3",0.998843668617347,"p2",-0.918661573778268
"38456","361","cluster[genes]~2",0.619995090205119,"p2",0.0691964479219233
"38457","3611","cluster[genes]~6",0.998088330851175,"p2",1.47227205251793
"38458","3613","cluster[genes]~1",0.801811174236175,"p2",-1.38339170186802
"38459","3617","cluster[genes]~1",0.992585954537625,"p2",-0.847373793475138
"38460","362","cluster[genes]~5",0.397927699860951,"p2",0.149641601263403
"38461","3620","cluster[genes]~2",0.940694311368932,"p2",-0.719897290336297
"38462","3623","cluster[genes]~3",0.759048275981915,"p2",-1.33142528593745
"38463","3624","cluster[genes]~6",0.61269692852228,"p2",1.36836500090665
"38464","3628","cluster[genes]~6",0.949889208400458,"p2",1.42479050564288
"38465","363","cluster[genes]~5",0.997575364418721,"p2",-0.593852670122792
"38466","3632","cluster[genes]~5",0.800736512683894,"p2",0.106591080668599
"38467","3633","cluster[genes]~3",0.965396751059399,"p2",-1.25459490886352
"38468","3638","cluster[genes]~4",0.832592376422225,"p2",1.28084986385544
"38469","364","cluster[genes]~4",0.888862510852792,"p2",0.594687672686501
"38470","3642","cluster[genes]~5",0.999334924100024,"p2",-0.537062376738751
"38471","3643","cluster[genes]~1",0.514931612216185,"p2",-0.567729426045246
"38472","3645","cluster[genes]~6",0.999086839317682,"p2",1.48293973685303
"38473","3655","cluster[genes]~3",0.951738323747261,"p2",-1.0697610271737
"38474","3656","cluster[genes]~5",0.671084058880546,"p2",0.241146732190626
"38475","3659","cluster[genes]~6",0.999642818437699,"p2",1.49915354807296
"38476","3662","cluster[genes]~3",0.963430756247738,"p2",-0.882055809118448
"38477","3663","cluster[genes]~1",0.926468708211775,"p2",-1.28543519025809
"38478","3664","cluster[genes]~1",0.917489389924171,"p2",-0.328061834217271
"38479","3667","cluster[genes]~6",0.998863837622778,"p2",1.49580389458354
"38480","3669","cluster[genes]~6",0.982819812324518,"p2",1.44647879516185
"38481","367","cluster[genes]~6",0.996528252616658,"p2",1.48667448080005
"38482","3670","cluster[genes]~5",0.999680958423209,"p2",-0.377452136387022
"38483","3672","cluster[genes]~6",0.999756099789166,"p2",1.49331841748977
"38484","3674","cluster[genes]~3",0.660562686722925,"p2",-0.941445482000375
"38485","3675","cluster[genes]~6",0.97843713274202,"p2",1.44326143354706
"38486","3676","cluster[genes]~4",0.785328056569639,"p2",1.30857786211158
"38487","3678","cluster[genes]~6",0.955587876643452,"p2",1.40480355777122
"38488","3679","cluster[genes]~3",0.975090878803293,"p2",-1.20600611546802
"38489","3680","cluster[genes]~4",0.998594356717793,"p2",1.06866266435873
"38490","3681","cluster[genes]~5",0.995804318165566,"p2",-0.615206279514523
"38491","3685","cluster[genes]~6",0.992750745704052,"p2",1.48211107616438
"38492","3688","cluster[genes]~6",0.999808266340057,"p2",1.49075690816913
"38493","3689","cluster[genes]~6",0.999371055726949,"p2",1.49996406212916
"38494","3690","cluster[genes]~6",0.995020951103228,"p2",1.46408782039031
"38495","3691","cluster[genes]~1",0.682817328581353,"p2",-1.01379469419812
"38496","3693","cluster[genes]~3",0.983850105627589,"p2",-0.870563302637745
"38497","3694","cluster[genes]~6",0.969811323924021,"p2",1.43477651878087
"38498","3696","cluster[genes]~6",0.957716606212039,"p2",1.38734418143521
"38499","3699","cluster[genes]~4",0.981488118114077,"p2",1.06954453226752
"38500","3700","cluster[genes]~2",0.853948730399758,"p2",-1.3101197958658
"38501","3706","cluster[genes]~6",0.984583168766321,"p2",1.45759407159643
"38502","3707","cluster[genes]~4",0.848135983769499,"p2",1.28793952881721
"38503","3708","cluster[genes]~4",0.963546612027875,"p2",0.68138940675806
"38504","3709","cluster[genes]~6",0.873396310548698,"p2",1.40251623900566
"38505","3710","cluster[genes]~5",0.870907766371249,"p2",0.081988058110078
"38506","3714","cluster[genes]~3",0.989202549243089,"p2",-1.06588440748935
"38507","3716","cluster[genes]~4",0.645656500610839,"p2",1.33129312805685
"38508","3717","cluster[genes]~6",0.997597166232525,"p2",1.47213946588855
"38509","3718","cluster[genes]~3",0.95903721431474,"p2",-0.98585617791781
"38510","3720","cluster[genes]~3",0.979938687087485,"p2",-0.929913023256829
"38511","3725","cluster[genes]~6",0.914616559110634,"p2",1.32750506067483
"38512","3726","cluster[genes]~4",0.497832729921932,"p2",1.35359719644784
"38513","3728","cluster[genes]~3",0.676747189158581,"p2",0.00500786934300207
"38514","3730","cluster[genes]~3",0.987815391920267,"p2",-0.790408490496147
"38515","3732","cluster[genes]~5",0.936654601108242,"p2",-0.788174768936735
"38516","3736","cluster[genes]~2",0.995786677014156,"p2",-1.01184011179653
"38517","3738","cluster[genes]~2",0.950549034414399,"p2",-1.38678749757204
"38518","373863","cluster[genes]~6",0.91862981055455,"p2",1.32539784081532
"38519","3739","cluster[genes]~3",0.977621473316839,"p2",-0.932507633465559
"38520","3741","cluster[genes]~3",0.84735315038697,"p2",-1.33659217740276
"38521","3742","cluster[genes]~4",0.991466730275384,"p2",1.165304772881
"38522","374286","cluster[genes]~6",0.993906215128395,"p2",1.46087868551139
"38523","374355","cluster[genes]~2",0.95635540086566,"p2",-0.915410506051864
"38524","374378","cluster[genes]~5",0.995910922570326,"p2",-0.702808143925016
"38525","374383","cluster[genes]~4",0.998633989101082,"p2",0.918482994656588
"38526","374403","cluster[genes]~2",0.496431184810457,"p2",-0.809299827614713
"38527","374407","cluster[genes]~2",0.544410809718557,"p2",-0.85177763714241
"38528","374462","cluster[genes]~5",0.641254657243448,"p2",-0.22972847930254
"38529","374470","cluster[genes]~5",0.969441207663906,"p2",-0.0122434078293072
"38530","374491","cluster[genes]~5",0.604871970757373,"p2",-0.191169268397366
"38531","3745","cluster[genes]~2",0.870651078844627,"p2",-1.38387901922509
"38532","374569","cluster[genes]~2",0.373766128978158,"p2",-1.48220798356905
"38533","3746","cluster[genes]~2",0.974078251498651,"p2",-1.34421750121506
